Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
Building APIs with LoopBack,https://www.linkedin.com/learning/building-apis-with-loopback?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vVQxxCz2Y0&mcid=6851962469594763264&irgwc=1,LoopBack.io,"Learn how to quickly and efficiently build REST-based APIs using LoopBack, an easy-to-use Node.js framework.","Learn how to quickly and efficiently build REST-based APIs using LoopBack, an easy-to-use Node.js framework.",1,0,0,2130,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95fdcaf785c8.jpeg
Introduction to CSS,https://www.linkedin.com/learning/introduction-to-css-14934735?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vX0xxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Cascading Style Sheets (CSS),Explore the core technology used for styling content on the web—CSS. Learn what CSS is capable of doing and the basics you need to make it work for you.,Explore the core technology used for styling content on the web—CSS. Learn what CSS is capable of doing and the basics you need to make it work for you.,0,0,0,429,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/da2984e5e67f.jpeg
Linux: Multitasking at the Command Line,https://www.linkedin.com/learning/linux-multitasking-at-the-command-line-2016?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vXYxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Linux,"Discover how to save time on common admin tasks. Learn how to switch between foreground and background tasks, control more than one process, and use tmux and screen.","Discover how to save time on common admin tasks. Learn how to switch between foreground and background tasks, control more than one process, and use tmux and screen.",1,0,0,2458,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/149bcaaa295f.jpeg
Cisco BGP Essential Training,https://www.linkedin.com/learning/bgp-essential-training?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vSMxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Border Gateway Protocol (BGP),"Learn the basics of Border Gateway Protocol (BGP), the essential internet routing protocol. Prepare for the 300-101 ROUTE and 300-135 TSHOOT CCNP exams, with content in this course.","Learn the basics of Border Gateway Protocol (BGP), the essential internet routing protocol. Prepare for the 300-101 ROUTE and 300-135 TSHOOT CCNP exams, with content in this course.",1,0,0,1254,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a50934aed304.jpeg
Learning Data Analytics: 1 Foundations,https://www.linkedin.com/learning/learning-data-analytics-1-foundations?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q0AxxCz2Y0&mcid=6851962469594763264&irgwc=1,Data Analytics,"This course covers foundational data analysis skills such as thinking like an analyst, gathering useful data, SQL queries, data cleaning, and more. Are you ready to be an analyst?","This course covers foundational data analysis skills such as thinking like an analyst, gathering useful data, SQL queries, data cleaning, and more. Are you ready to be an analyst?",0,0,0,12068,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1d86eb0b8b9c.jpeg
Data Visualization for Data Analysis and Analytics,https://www.linkedin.com/learning/data-visualization-for-data-analysis-and-analytics?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qxkxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"Data Analysis,Data Visualization",Start thinking more clearly and strategically about data visualization. Learn how to leverage best practices in visualization and design to communicate data to any audience.,Start thinking more clearly and strategically about data visualization. Learn how to leverage best practices in visualization and design to communicate data to any audience.,1,0,0,4928,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/69a9b6c5964d.jpeg
Advanced Java Programming,https://www.linkedin.com/learning/advanced-java-programming-2?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q2wxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Java,Expand your programming skills and learn how to get more out of the Java language and platform. Discover how to leverage some of the language’s more advanced features.,Expand your programming skills and learn how to get more out of the Java language and platform. Discover how to leverage some of the language’s more advanced features.,2,0,0,17409,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/84095e87a70f.jpeg
Learning Node.js,https://www.linkedin.com/learning/learning-node-js-2017?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q24xxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Node.js,Learn the basics of Node.js—a lightweight JavaScript-based platform—and how to build a simple application.,Learn the basics of Node.js—a lightweight JavaScript-based platform—and how to build a simple application.,0,0,0,4435,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6dad49d84837.jpeg
Understanding and Prioritizing Data Privacy,https://www.linkedin.com/learning/understanding-and-prioritizing-data-privacy?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qzcxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Data Privacy,"Get an introduction to the basics of data privacy: what it is, why it matters, and who it impacts, from consumers and private citizens to policymakers and C-suite business leaders.","Get an introduction to the basics of data privacy: what it is, why it matters, and who it impacts, from consumers and private citizens to policymakers and C-suite business leaders.",0,0,0,2319,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/056812363ec5.jpeg
Python: Design Patterns,https://www.linkedin.com/learning/python-design-patterns-14304845?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qwoxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"Python (Programming Language),Design Patterns",Explore 15 essential design patterns that will help you solve common coding challenges in Python.,Explore 15 essential design patterns that will help you solve common coding challenges in Python.,1,0,0,1630,4.4,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c0c2838a5216.jpeg
Spring Boot 1.0 Essential Training,https://www.linkedin.com/learning/spring-boot-1-0-essential-training?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q1ExxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,"Spring Framework,Spring Boot","Learn how to get started with Spring Boot, a powerful framework to build Java-based web applications quickly, using less code.","Learn how to get started with Spring Boot, a powerful framework to build Java-based web applications quickly, using less code.",0,0,0,2325,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/93b587d13735.jpeg
Visual Studio Developer Tips,https://www.linkedin.com/learning/visual-studio-developer-tips?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q3QxxCz2Y0&mcid=6851962469594763264&irgwc=1,Visual Studio,"Get tips on how to efficiently work with Visual Studio. Explore a variety of topics, including underused IDE tools, keyboard secrets, and application development suggestions.","Get tips on how to efficiently work with Visual Studio. Explore a variety of topics, including underused IDE tools, keyboard secrets, and application development suggestions.",0,0,0,3347,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/48633629bba8.jpeg
AWS Certified Solutions Architect - Associate (SAA-C02) Cert Prep: 1 Cloud Services Overview,https://www.linkedin.com/learning/aws-certified-solutions-architect-associate-saa-c02-cert-prep-1-cloud-services-overview?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qy0xxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Cloud Computing,Get an introduction to the basics of cloud computing and the Amazon Web Services (AWS) platform in preparation for the 2020 AWS Certified Solutions Architect - Associate (SAA-C02) exam.,Get an introduction to the basics of cloud computing and the Amazon Web Services (AWS) platform in preparation for the 2020 AWS Certified Solutions Architect - Associate (SAA-C02) exam.,1,0,0,4089,4.8,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8a9e1788bfdd.jpeg
Linux: Bash Shell and Scripts,https://www.linkedin.com/learning/linux-bash-shell-and-scripts?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qyYxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Linux,"Get an introduction to Linux bash scripting. Learn how to read and write Linux bash scripts, complete with local variables, functions, loops, and coprocesses, and use sed and AWK.","Get an introduction to Linux bash scripting. Learn how to read and write Linux bash scripts, complete with local variables, functions, loops, and coprocesses, and use sed and AWK.",0,0,0,11276,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/24f0c46f2597.jpeg
Blockchain: Beyond the Basics,https://www.linkedin.com/learning/blockchain-beyond-the-basics-14660547?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qUMxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Blockchain,"Learn about blockchain technology and the implications of decentralized, encrypted data storage for business and society.","Learn about blockchain technology and the implications of decentralized, encrypted data storage for business and society.",1,0,0,1184,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d831c4505213.jpeg
Node.js Essential Training,https://www.linkedin.com/learning/node-js-essential-training-14888164?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qRAxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Node.js,Learn the essentials of Node.js. Discover what you need to know to start creating your own JavaScript applications with Node.js.,Learn the essentials of Node.js. Discover what you need to know to start creating your own JavaScript applications with Node.js.,1,0,0,643,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://content.linkedin.com/content/dam/me/business/en-us/amp/brand-site/v2/bg/LI-Logo.svg.original.svg
Learning Amazon Web Services (AWS) for Developers,https://www.linkedin.com/learning/learning-amazon-web-services-aws-for-developers-14924833?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qWkxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Amazon Web Services (AWS),"Learn what AWS has to offer developers. Review AWS pricing and solutions for security, storage, messaging, deployment, monitoring, and more.","Learn what AWS has to offer developers. Review AWS pricing and solutions for security, storage, messaging, deployment, monitoring, and more.",1,0,0,806,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d25edbe7aa44.jpeg
Healthcare Analytics: Regression in R,https://www.linkedin.com/learning/healthcare-analytics-regression-in-r?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qTwxxCz2Y0&mcid=6851962469594763264&irgwc=1,"Regression Analysis,Healthcare Analytics,R (Programming Language)","Discover linear regression modeling and logistic regression modeling using R. Learn about how to prepare, develop, and finalize models using the forward stepwise modeling process.","Discover linear regression modeling and logistic regression modeling using R. Learn about how to prepare, develop, and finalize models using the forward stepwise modeling process.",2,0,0,2224,4.5,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/34ba1b28cf74.jpeg
"C#: Delegates, Events and Lambdas (2015)",https://www.linkedin.com/learning/c-sharp-delegates-events-and-lambdas-14503458?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qT8xxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,C#,"An in-depth exploration of delegates, events, and lambdas: C# elements for creating more efficient and flexible functions.","An in-depth exploration of delegates, events, and lambdas: C# elements for creating more efficient and flexible functions.",1,0,0,1830,4.7,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/66a6222e4ad2.jpeg
Exam Prep: Microsoft Azure Fundamentals (AZ-900),https://www.linkedin.com/learning/exam-tips-microsoft-azure-fundamentals-az-900-19042743?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qQcxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Microsoft Azure,"Explore the logistics of the Microsoft Azure Fundamentals (AZ-900) exam. Learn who it's for, what objectives exam takers should focus on, and which resources can be used to prepare.","Explore the logistics of the Microsoft Azure Fundamentals (AZ-900) exam. Learn who it's for, what objectives exam takers should focus on, and which resources can be used to prepare.",0,0,0,335,4.6,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/615982978c63.jpeg
Cisco Networking Foundations,https://www.linkedin.com/learning/cisco-networking-foundations-fundamentals-of-cisco-networking?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qVoxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,Cisco Networking,"Study to pass the Cisco Certified Entry Networking Technician (CCENT) exam, Interconnecting Cisco Networking Devices Part 1 (100-105), with this comprehensive test prep course.","Study to pass the Cisco Certified Entry Networking Technician (CCENT) exam, Interconnecting Cisco Networking Devices Part 1 (100-105), with this comprehensive test prep course.",0,0,0,486,4.8,Subscription Required,English,English,LinkedIn Learning,LinkedIn Learning,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/32da59dc405c.jpeg
