urlc,img url,URL,Title,Ratings,Description,Duration,Time,Price,FinalUrl,newRatings,Level,Numenroll,RRRR,skill learn
https://www.classcentral.com/course/linkedin-learning-node-js-microservices-78261,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2f432ff9cb7d.jpeg,https://www.classcentral.com/course/linkedin-learning-node-js-microservices-78261,Node.js: Microservices,,Gain a deeper understanding of how microservices are built and used. Learn how to use Node.js to build out a microservices architecture from scratch.,2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/node-js-microservices?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vRUxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,"4,310 users",4.5,"Node.js,Microservices,"
https://www.classcentral.com/course/linkedin-learning-react-js-essential-training-78730,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0b3081136412.jpeg,https://www.classcentral.com/course/linkedin-learning-react-js-essential-training-78730,React.js Essential Training,,"React is a great choice for dynamic, data-driven user experiences. Learn how to create browser-based apps and websites with the component-based React.js library.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/react-js-essential-training-14836121?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vR4xxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,"2,751 users",4.7,"React.js,"
https://www.classcentral.com/course/linkedin-learning-learning-data-analytics-1-foundations-60916,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9f4fab66e701.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-data-analytics-1-foundations-60916,Learning Data Analytics: 1 Foundations,,"This course covers foundational data analysis skills such as thinking like an analyst, gathering useful data, SQL queries, data cleaning, and more. Are you ready to be an analyst?",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-data-analytics-1-foundations?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vWcxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner + Intermediate,"12,068 users",4.7,"Data Analytics,"
https://www.classcentral.com/course/linkedin-learning-kubernetes-microservices-76675,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0992fcf20d48.jpeg,https://www.classcentral.com/course/linkedin-learning-kubernetes-microservices-76675,Kubernetes: Microservices,,Get started with microservices. Learn how to break monolithic applications down into nimble microservices and deploy them in a container-centric Kubernetes environment.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/kubernetes-microservices?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vToxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Advanced,"1,866 users",4.5,"Microservices,Kubernetes,"
https://www.classcentral.com/course/linkedin-learning-learning-java-100252,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b6779c4ac3bb.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-java-100252,Learning Java,6063 ratings at LinkedIn Learning,Get started in Java programming. This course shows beginners how to write Java code and build simple Java applications.,2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-java-11?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vQExxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,4.7,Beginner,"18,585 users",4.7,"Java,"
https://www.classcentral.com/course/linkedin-learning-building-apis-with-loopback-75474,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95fdcaf785c8.jpeg,https://www.classcentral.com/course/linkedin-learning-building-apis-with-loopback-75474,Building APIs with LoopBack,,"Learn how to quickly and efficiently build REST-based APIs using LoopBack, an easy-to-use Node.js framework.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/building-apis-with-loopback?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vVQxxCz2Y0&mcid=6851962469594763264&irgwc=1,,Intermediate,"2,130 users",,"LoopBack.io,"
https://www.classcentral.com/course/linkedin-learning-introduction-to-css-77053,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/da2984e5e67f.jpeg,https://www.classcentral.com/course/linkedin-learning-introduction-to-css-77053,Introduction to CSS,,Explore the core technology used for styling content on the web—CSS. Learn what CSS is capable of doing and the basics you need to make it work for you.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/introduction-to-css-14934735?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vX0xxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner,429 users,4.7,"Cascading Style Sheets (CSS),"
https://www.classcentral.com/course/linkedin-learning-linux-multitasking-at-the-command-line-77825,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/149bcaaa295f.jpeg,https://www.classcentral.com/course/linkedin-learning-linux-multitasking-at-the-command-line-77825,Linux: Multitasking at the Command Line,,"Discover how to save time on common admin tasks. Learn how to switch between foreground and background tasks, control more than one process, and use tmux and screen.",Less than 1 hour of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/linux-multitasking-at-the-command-line-2016?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vXYxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,"2,458 users",,"Linux,"
https://www.classcentral.com/course/linkedin-learning-cisco-bgp-essential-training-75705,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a50934aed304.jpeg,https://www.classcentral.com/course/linkedin-learning-cisco-bgp-essential-training-75705,Cisco BGP Essential Training,,"Learn the basics of Border Gateway Protocol (BGP), the essential internet routing protocol. Prepare for the 300-101 ROUTE and 300-135 TSHOOT CCNP exams, with content in this course.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/bgp-essential-training?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-vSMxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,"1,254 users",4.7,"Border Gateway Protocol (BGP),"
https://www.classcentral.com/course/linkedin-learning-learning-data-analytics-1-foundations-100238,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1d86eb0b8b9c.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-data-analytics-1-foundations-100238,Learning Data Analytics: 1 Foundations,5590 ratings at LinkedIn Learning,"This course covers foundational data analysis skills such as thinking like an analyst, gathering useful data, SQL queries, data cleaning, and more. Are you ready to be an analyst?",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-data-analytics-1-foundations?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q0AxxCz2Y0&mcid=6851962469594763264&irgwc=1,4.7,Beginner + Intermediate,"12,068 users",4.7,"Data Analytics,"
https://www.classcentral.com/course/linkedin-learning-data-visualization-for-data-analysis-and-analytics-60899,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/69a9b6c5964d.jpeg,https://www.classcentral.com/course/linkedin-learning-data-visualization-for-data-analysis-and-analytics-60899,Data Visualization for Data Analysis and Analytics,,Start thinking more clearly and strategically about data visualization. Learn how to leverage best practices in visualization and design to communicate data to any audience.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/data-visualization-for-data-analysis-and-analytics?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qxkxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,"4,928 users",4.7,"Data Analysis,Data Visualization,"
https://www.classcentral.com/course/linkedin-learning-advanced-java-programming-29374,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/84095e87a70f.jpeg,https://www.classcentral.com/course/linkedin-learning-advanced-java-programming-29374,Advanced Java Programming,,Expand your programming skills and learn how to get more out of the Java language and platform. Discover how to leverage some of the language’s more advanced features.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/advanced-java-programming-2?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q2wxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Advanced,"17,409 users",4.7,"Java,"
https://www.classcentral.com/course/linkedin-learning-learning-node-js-30504,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6dad49d84837.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-node-js-30504,Learning Node.js,,Learn the basics of Node.js—a lightweight JavaScript-based platform—and how to build a simple application.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-node-js-2017?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q24xxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner,"4,435 users",4.5,"Node.js,"
https://www.classcentral.com/course/linkedin-learning-understanding-and-prioritizing-data-privacy-79449,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/056812363ec5.jpeg,https://www.classcentral.com/course/linkedin-learning-understanding-and-prioritizing-data-privacy-79449,Understanding and Prioritizing Data Privacy,,"Get an introduction to the basics of data privacy: what it is, why it matters, and who it impacts, from consumers and private citizens to policymakers and C-suite business leaders.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/understanding-and-prioritizing-data-privacy?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qzcxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,General,"2,319 users",4.6,"Data Privacy,"
https://www.classcentral.com/course/linkedin-learning-python-design-patterns-31121,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c0c2838a5216.jpeg,https://www.classcentral.com/course/linkedin-learning-python-design-patterns-31121,Python: Design Patterns,,Explore 15 essential design patterns that will help you solve common coding challenges in Python.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/python-design-patterns-14304845?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qwoxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,"1,630 users",4.4,"Python (Programming Language),Design Patterns,"
https://www.classcentral.com/course/linkedin-learning-spring-boot-1-0-essential-training-79155,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/93b587d13735.jpeg,https://www.classcentral.com/course/linkedin-learning-spring-boot-1-0-essential-training-79155,Spring Boot 1.0 Essential Training,,"Learn how to get started with Spring Boot, a powerful framework to build Java-based web applications quickly, using less code.",3-4 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/spring-boot-1-0-essential-training?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q1ExxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner,"2,325 users",4.5,"Spring Framework,Spring Boot,"
https://www.classcentral.com/course/linkedin-learning-visual-studio-developer-tips-79598,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/48633629bba8.jpeg,https://www.classcentral.com/course/linkedin-learning-visual-studio-developer-tips-79598,Visual Studio Developer Tips,,"Get tips on how to efficiently work with Visual Studio. Explore a variety of topics, including underused IDE tools, keyboard secrets, and application development suggestions.",4-5 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/visual-studio-developer-tips?src=aff-ref&trk=aff-ir_progid.8005_partid.259799_sid._adid.647232&clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-q3QxxCz2Y0&mcid=6851962469594763264&irgwc=1,,Beginner + Intermediate,"3,347 users",,"Visual Studio,"
https://www.classcentral.com/course/linkedin-learning-aws-certified-solutions-architect-associate-saa-c02-cert-prep-1-cloud-services-overview-75324,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8a9e1788bfdd.jpeg,https://www.classcentral.com/course/linkedin-learning-aws-certified-solutions-architect-associate-saa-c02-cert-prep-1-cloud-services-overview-75324,AWS Certified Solutions Architect - Associate (SAA-C02) Cert Prep: 1 Cloud Services Overview,,Get an introduction to the basics of cloud computing and the Amazon Web Services (AWS) platform in preparation for the 2020 AWS Certified Solutions Architect - Associate (SAA-C02) exam.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/aws-certified-solutions-architect-associate-saa-c02-cert-prep-1-cloud-services-overview?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qy0xxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,"4,089 users",4.8,"Cloud Computing,"
https://www.classcentral.com/course/linkedin-learning-linux-bash-shell-and-scripts-30492,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/24f0c46f2597.jpeg,https://www.classcentral.com/course/linkedin-learning-linux-bash-shell-and-scripts-30492,Linux: Bash Shell and Scripts,,"Get an introduction to Linux bash scripting. Learn how to read and write Linux bash scripts, complete with local variables, functions, loops, and coprocesses, and use sed and AWK.",2-3 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/linux-bash-shell-and-scripts?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qyYxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Beginner + Intermediate,"11,276 users",4.6,"Linux,"
https://www.classcentral.com/course/linkedin-learning-blockchain-beyond-the-basics-29625,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d831c4505213.jpeg,https://www.classcentral.com/course/linkedin-learning-blockchain-beyond-the-basics-29625,Blockchain: Beyond the Basics,,"Learn about blockchain technology and the implications of decentralized, encrypted data storage for business and society.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/blockchain-beyond-the-basics-14660547?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qUMxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,"1,184 users",4.7,"Blockchain,"
,,https://www.classcentral.com/course/linkedin-learning-node-js-essential-training-39960,Node.js Essential Training,,Learn the essentials of Node.js. Discover what you need to know to start creating your own JavaScript applications with Node.js.,1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/node-js-essential-training-14888164?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qRAxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,643 users,4.6,"Node.js,"
https://www.classcentral.com/course/linkedin-learning-learning-amazon-web-services-aws-for-developers-77323,https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d25edbe7aa44.jpeg,https://www.classcentral.com/course/linkedin-learning-learning-amazon-web-services-aws-for-developers-77323,Learning Amazon Web Services (AWS) for Developers,,"Learn what AWS has to offer developers. Review AWS pricing and solutions for security, storage, messaging, deployment, monitoring, and more.",1-2 hours worth of material,On-Demand,Free Trial Available,https://www.linkedin.com/learning/learning-amazon-web-services-aws-for-developers-14924833?clickid=z0z1d5QCFxyNRVVTAwVTuXn7UkAR-qWkxxCz2Y0&mcid=6851962469594763264&src=aff-ref&irgwc=1&trk=aff-ir_progid%2E8005_partid%2E259799_sid%2E_adid%2E647232,,Intermediate,806 users,4.7,"Amazon Web Services (AWS),"
